"","county_fips","county_name","state","turnout_rate","totalvotes","CVAP_EST","TOT_EST"
"1630","31011","BOONE","NEBRASKA",0.710268948655257,2905,4090,5355
"1631","31013","BOX BUTTE","NEBRASKA",0.597572815533981,4924,8240,11280
"1632","31015","BOYD","NEBRASKA",0.758032786885246,1156,1525,2005
"1633","31017","BROWN","NEBRASKA",0.666805845511482,1597,2395,3020
"1634","31019","BUFFALO","NEBRASKA",0.59110365086026,21129,35745,48400
"1635","31021","BURT","NEBRASKA",0.701775147928994,3558,5070,6595
"1636","31023","BUTLER","NEBRASKA",0.644174757281553,3981,6180,8205
"1637","31025","CASS","NEBRASKA",0.677120418848168,12933,19100,25465
"1638","31027","CEDAR","NEBRASKA",0.678955453149002,4420,6510,8655
"1639","31029","CHASE","NEBRASKA",0.688929219600726,1898,2755,4060
"1640","31031","CHERRY","NEBRASKA",0.696759776536313,3118,4475,5780
"1641","31033","CHEYENNE","NEBRASKA",0.624387011265739,4711,7545,10090
"1642","31035","CLAY","NEBRASKA",0.667029379760609,3065,4595,6315
"1643","31037","COLFAX","NEBRASKA",0.582774252039891,3214,5515,10500
"1644","31039","CUMING","NEBRASKA",0.621036585365854,4074,6560,9055
"1645","31041","CUSTER","NEBRASKA",0.695630769230769,5652,8125,10785
"1646","31043","DAKOTA","NEBRASKA",0.511944557684468,6279,12265,20695
"1647","31045","DAWES","NEBRASKA",0.512334494773519,3676,7175,9080
"1648","31047","DAWSON","NEBRASKA",0.567345597897503,8635,15220,23925
"1649","31049","DEUEL","NEBRASKA",0.641042345276873,984,1535,1930
"1650","31051","DIXON","NEBRASKA",0.66555023923445,2782,4180,5810
"1651","31053","DODGE","NEBRASKA",0.586,15529,26500,36680
"1652","31055","DOUGLAS","NEBRASKA",0.645943259362742,240433,372220,543255
"1653","31057","DUNDY","NEBRASKA",0.675886524822695,953,1410,1825
"1654","31059","FILLMORE","NEBRASKA",0.655011135857461,2941,4490,5675
"1655","31061","FRANKLIN","NEBRASKA",0.677327935222672,1673,2470,3075
"1656","31063","FRONTIER","NEBRASKA",0.647804878048781,1328,2050,2600
"1657","31065","FURNAS","NEBRASKA",0.629878869448183,2340,3715,4850
"1658","31067","GAGE","NEBRASKA",0.594908229721729,10048,16890,21780
"1659","31069","GARDEN","NEBRASKA",0.719063545150502,1075,1495,1930
"1660","31071","GARFIELD","NEBRASKA",0.626198083067093,980,1565,1970
"1661","31073","GOSPER","NEBRASKA",0.651612903225806,1010,1550,1975
"1662","31075","GRANT","NEBRASKA",0.778846153846154,405,520,645
"1663","31077","GREELEY","NEBRASKA",0.635135135135135,1175,1850,2445
"1664","31079","HALL","NEBRASKA",0.567898056377912,22060,38845,61105
"1665","31081","HAMILTON","NEBRASKA",0.728384279475982,5004,6870,9120
"1666","31083","HARLAN","NEBRASKA",0.686142322097378,1832,2670,3465
"1667","31085","HAYES","NEBRASKA",0.646540880503145,514,795,1015
"1668","31087","HITCHCOCK","NEBRASKA",0.656823266219239,1468,2235,2865
"1669","31089","HOLT","NEBRASKA",0.656153846153846,5118,7800,10360
"1670","31091","HOOKER","NEBRASKA",0.731578947368421,417,570,670
"1671","31093","HOWARD","NEBRASKA",0.621806853582554,2994,4815,6365
"1672","31095","JEFFERSON","NEBRASKA",0.610305676855895,3494,5725,7355
"1673","31097","JOHNSON","NEBRASKA",0.517719950433705,2089,4035,5165
"1674","31099","KEARNEY","NEBRASKA",0.678887744593203,3296,4855,6550
"1675","31101","KEITH","NEBRASKA",0.634276729559748,4034,6360,8105
"1676","31103","KEYA PAHA","NEBRASKA",0.811864406779661,479,590,735
"1677","31105","KIMBALL","NEBRASKA",0.592579505300353,1677,2830,3715
"1678","31107","KNOX","NEBRASKA",0.638479441427463,4115,6445,8550
"1679","31109","LANCASTER","NEBRASKA",0.616854212421038,136223,220835,301705
"1680","31111","LINCOLN","NEBRASKA",0.603592142188962,16131,26725,35775
"1681","31113","LOGAN","NEBRASKA",0.742622950819672,453,610,830
"1682","31115","LOUP","NEBRASKA",0.885057471264368,385,435,540
"1683","31117","MCPHERSON","NEBRASKA",0.86969696969697,287,330,425
"1684","31119","MADISON","NEBRASKA",0.576371308016878,14343,24885,35125
"1685","31121","MERRICK","NEBRASKA",0.643123938879457,3788,5890,7795
"1686","31123","MORRILL","NEBRASKA",0.626666666666667,2209,3525,4845
"1687","31125","NANCE","NEBRASKA",0.585198555956679,1621,2770,3605
"1688","31127","NEMAHA","NEBRASKA",0.565474060822898,3161,5590,7100
"1689","31129","NUCKOLLS","NEBRASKA",0.641921397379913,2205,3435,4350
"1690","31131","OTOE","NEBRASKA",0.637078171721487,7457,11705,15890
"1691","31133","PAWNEE","NEBRASKA",0.625943396226415,1327,2120,2695
"1692","31135","PERKINS","NEBRASKA",0.659863945578231,1455,2205,2910
"1693","31137","PHELPS","NEBRASKA",0.690441176470588,4695,6800,9235
"1694","31139","PIERCE","NEBRASKA",0.674094707520891,3630,5385,7180
"1695","31141","PLATTE","NEBRASKA",0.649988741274488,14433,22205,32705
"1696","31143","POLK","NEBRASKA",0.657834394904459,2582,3925,5240
"1697","31145","RED WILLOW","NEBRASKA",0.628571428571429,5170,8225,10885
"1698","31147","RICHARDSON","NEBRASKA",0.591297591297591,3805,6435,8150
"1699","31149","ROCK","NEBRASKA",0.679148936170213,798,1175,1405
"1700","31151","SALINE","NEBRASKA",0.527580893682589,5136,9735,14355
"1701","31153","SARPY","NEBRASKA",0.672986177809329,80580,119735,172460
"1702","31155","SAUNDERS","NEBRASKA",0.697495183044316,10860,15570,20945
"1703","31157","SCOTTS BLUFF","NEBRASKA",0.538030815482901,14317,26610,36600
"1704","31159","SEWARD","NEBRASKA",0.61102969533359,7922,12965,17115
"1705","31161","SHERIDAN","NEBRASKA",0.647146401985112,2608,4030,5260
"1706","31163","SHERMAN","NEBRASKA",0.651345755693582,1573,2415,3090
"1707","31165","SIOUX","NEBRASKA",0.732338308457711,736,1005,1275
"1708","31167","STANTON","NEBRASKA",0.635147392290249,2801,4410,6020
"1709","31169","THAYER","NEBRASKA",0.66256157635468,2690,4060,5165
"1710","31171","THOMAS","NEBRASKA",0.763106796116505,393,515,675
"1711","31173","THURSTON","NEBRASKA",0.472933182332956,2088,4415,6990
"1712","31175","VALLEY","NEBRASKA",0.673282442748092,2205,3275,4240
"1713","31177","WASHINGTON","NEBRASKA",0.70797385620915,10832,15300,20340
"1714","31179","WAYNE","NEBRASKA",0.506505700871898,3776,7455,9415
"1715","31181","WEBSTER","NEBRASKA",0.602469135802469,1708,2835,3665
"1716","31183","WHEELER","NEBRASKA",0.704545454545455,465,660,805
"1717","31185","YORK","NEBRASKA",0.603689687795648,6381,10570,13840
"1718","32001","CHURCHILL","NEVADA",0.619190489668837,10938,17665,24150
"1719","32003","CLARK","NEVADA",0.567584704224206,767156,1351615,2070155
"1720","32005","DOUGLAS","NEVADA",0.75090884610206,27885,37135,47425
"1721","32007","ELKO","NEVADA",0.534225676453656,18559,34740,52030
"1722","32009","ESMERALDA","NEVADA",0.52875,423,800,1070
"1723","32011","EUREKA","NEVADA",0.618840579710145,854,1380,1730
"1724","32013","HUMBOLDT","NEVADA",0.562817147856518,6433,11430,17090
"1725","32015","LANDER","NEVADA",0.614777070063694,2413,3925,5905
"1726","32017","LINCOLN","NEVADA",0.530348258706468,2132,4020,5155
"1727","32019","LYON","NEVADA",0.625892269195311,23762,37965,51895
"1728","32021","MINERAL","NEVADA",0.560955056179775,1997,3560,4520
"1729","32023","NYE","NEVADA",0.575730865285735,19595,34035,43200
"1730","32027","PERSHING","NEVADA",0.390157480314961,1982,5080,6690
"1731","32029","STOREY","NEVADA",0.760178306092125,2558,3365,3940
"1732","32031","WASHOE","NEVADA",0.680837468781421,209909,308310,439915
"1733","32033","WHITE PINE","NEVADA",0.500066269052353,3773,7545,9895
"1734","32510","CARSON CITY","NEVADA",0.629808660624371,25016,39720,54410
"1735","33001","BELKNAP","NEW HAMPSHIRE",0.7267731231854,35045,48220,60390
"1736","33003","CARROLL","NEW HAMPSHIRE",0.763298969072165,29616,38800,47415
"1737","33005","CHESHIRE","NEW HAMPSHIRE",0.684167551237038,41895,61235,76320
"1738","33007","COOS","NEW HAMPSHIRE",0.589142318567389,15627,26525,32220
"1739","33009","GRAFTON","NEW HAMPSHIRE",0.715958041958042,51191,71500,89165
"1740","33011","HILLSBOROUGH","NEW HAMPSHIRE",0.711898944569102,214157,300825,404950
"1741","33013","MERRIMACK","NEW HAMPSHIRE",0.726016577702556,83648,115215,147715
"1742","33015","ROCKINGHAM","NEW HAMPSHIRE",0.778469525668805,181434,233065,300365
"1743","33017","STRAFFORD","NEW HAMPSHIRE",0.704656862745098,69000,97920,125915
"1744","33019","SULLIVAN","NEW HAMPSHIRE",0.660734051849694,22683,34330,43050
"1745","34001","ATLANTIC","NEW JERSEY",0.60177004771433,117291,194910,274025
"1746","34003","BERGEN","NEW JERSEY",0.666909489991491,419296,628715,930310
"1747","34005","BURLINGTON","NEW JERSEY",0.646641168391984,218943,338585,450235
"1748","34007","CAMDEN","NEW JERSEY",0.613530088675286,226592,369325,511145
"1749","34009","CAPE MAY","NEW JERSEY",0.64040483701367,48722,76080,95405
"1750","34011","CUMBERLAND","NEW JERSEY",0.49865189289012,54004,108300,155745
"1751","34013","ESSEX","NEW JERSEY",0.60533626656024,310934,513655,792585
"1752","34015","GLOUCESTER","NEW JERSEY",0.638241818556041,139542,218635,291285
"1753","34017","HUDSON","NEW JERSEY",0.561341333913333,219375,390805,668525
"1754","34019","HUNTERDON","NEW JERSEY",0.746663855802677,70836,94870,125710
"1755","34021","MERCER","NEW JERSEY",0.625015971889475,156529,250440,371100
"1756","34023","MIDDLESEX","NEW JERSEY",0.610437842795904,326102,534210,831850
"1757","34025","MONMOUTH","NEW JERSEY",0.691249903802812,314377,454795,627530
"1758","34027","MORRIS","NEW JERSEY",0.710773029817067,250416,352315,498215
"1759","34029","OCEAN","NEW JERSEY",0.639605553030038,274362,428955,586165
"1760","34031","PASSAIC","NEW JERSEY",0.598617171655092,194802,325420,507205
"1761","34033","SALEM","NEW JERSEY",0.610073430551246,29494,48345,64505
"1762","34035","SOMERSET","NEW JERSEY",0.701084482527782,157092,224070,331685
"1763","34037","SUSSEX","NEW JERSEY",0.670823529411765,74126,110500,144695
"1764","34039","UNION","NEW JERSEY",0.64480755265069,221975,344250,550435
"1765","34041","WARREN","NEW JERSEY",0.614720019976278,49236,80095,107095
"1766","35001","BERNALILLO","NEW MEXICO",0.572606166739633,274662,479670,674775
"1767","35003","CATRON","NEW MEXICO",0.685284280936455,2049,2990,3545
"1768","35005","CHAVES","NEW MEXICO",0.47010667903525,20271,43120,65610
"1769","35006","CIBOLA","NEW MEXICO",0.414870079753023,8063,19435,27375
"1770","35007","COLFAX","NEW MEXICO",0.529493545183714,5332,10070,12715
"1771","35009","CURRY","NEW MEXICO",0.390536001168395,13370,34235,50545
"1772","35011","DE BACA","NEW MEXICO",0.572327044025157,910,1590,1975
"1773","35013","DONA ANA","NEW MEXICO",0.512127582457412,70648,137950,213825
"1774","35015","EDDY","NEW MEXICO",0.494829538306705,19667,39745,56370
"1775","35017","GRANT","NEW MEXICO",0.572175078159893,12811,22390,28880
"1776","35019","GUADALUPE","NEW MEXICO",0.519034090909091,1827,3520,4470
"1777","35021","HARDING","NEW MEXICO",1.12127659574468,527,470,565
"1778","35023","HIDALGO","NEW MEXICO",0.572477064220184,1872,3270,4530
"1779","35025","LEA","NEW MEXICO",0.434650306748466,17712,40750,68930
"1780","35027","LINCOLN","NEW MEXICO",0.580123818833496,8902,15345,19725
"1781","35028","LOS ALAMOS","NEW MEXICO",0.832504780114723,10885,13075,17895
"1782","35029","LUNA","NEW MEXICO",0.479146141215107,7295,15225,24625
"1783","35031","MCKINLEY","NEW MEXICO",0.425215517241379,21703,51040,74345
"1784","35033","MORA","NEW MEXICO",0.663315217391304,2441,3680,4600
"1785","35035","OTERO","NEW MEXICO",0.447667931265343,20060,44810,65335
"1786","35037","QUAY","NEW MEXICO",0.543269961977186,3572,6575,8555
"1787","35039","RIO ARRIBA","NEW MEXICO",0.514809688581315,14878,28900,39925
"1788","35041","ROOSEVELT","NEW MEXICO",0.445692883895131,5950,13350,19620
"1789","35043","SANDOVAL","NEW MEXICO",0.608802921148722,61690,101330,138115
"1790","35045","SAN JUAN","NEW MEXICO",0.532540278339204,46110,86585,122535
"1791","35047","SAN MIGUEL","NEW MEXICO",0.489906584643427,10751,21945,28350
"1792","35049","SANTA FE","NEW MEXICO",0.665399841646872,71434,107355,147320
"1793","35051","SIERRA","NEW MEXICO",0.549708222811671,5181,9425,11440
"1794","35053","SOCORRO","NEW MEXICO",0.560424316605467,6868,12255,17325
"1795","35055","TAOS","NEW MEXICO",0.596443228454172,15260,25585,32960
"1796","35057","TORRANCE","NEW MEXICO",0.545878290893397,6324,11585,15600
"1797","35059","UNION","NEW MEXICO",0.51969465648855,1702,3275,4290
"1798","35061","VALENCIA","NEW MEXICO",0.513817504655493,27592,53700,75995
"1799","36001","ALBANY","NEW YORK",0.587545695197277,139830,237990,307890
"1800","36003","ALLEGANY","NEW YORK",0.500321199143469,18692,37360,47700
"1801","36005","BRONX","NEW YORK",0.48103594627624,399522,830545,1436785
"1802","36007","BROOME","NEW YORK",0.561003747759492,86072,153425,197380
"1803","36009","CATTARAUGUS","NEW YORK",0.51935,31161,60000,78505
"1804","36011","CAYUGA","NEW YORK",0.536113131313131,33172,61875,78785
"1805","36013","CHAUTAUQUA","NEW YORK",0.527157853810264,54234,102880,131750
"1806","36015","CHEMUNG","NEW YORK",0.534107208872458,36119,67625,87740
"1807","36017","CHENANGO","NEW YORK",0.525273579989578,20160,38380,49285
"1808","36019","CLINTON","NEW YORK",0.494607918656601,32105,64910,81505
"1809","36021","COLUMBIA","NEW YORK",0.635124858699003,30902,48655,61860
"1810","36023","CORTLAND","NEW YORK",0.521550946798918,20244,38815,48715
"1811","36025","DELAWARE","NEW YORK",0.530758916599625,19792,37290,46480
"1812","36027","DUTCHESS","NEW YORK",0.58670072142313,130934,223170,295905
"1813","36029","ERIE","NEW YORK",0.600733146147083,423625,705180,922130
"1814","36031","ESSEX","NEW YORK",0.550535571542766,17218,31275,38600
"1815","36033","FRANKLIN","NEW YORK",0.422164114058025,16952,40155,51005
"1816","36035","FULTON","NEW YORK",0.497280825128926,21214,42660,54295
"1817","36037","GENESEE","NEW YORK",0.570269687162891,26432,46350,59055
"1818","36039","GREENE","NEW YORK",0.570652173913043,22050,38640,48070
"1819","36041","HAMILTON","NEW YORK",0.82798459563543,3225,3895,4695
"1820","36043","HERKIMER","NEW YORK",0.529068010075567,26255,49625,63560
"1821","36045","JEFFERSON","NEW YORK",0.439342755371711,38236,87030,117965
"1822","36047","KINGS","NEW YORK",0.496914351273582,805605,1621215,2606850
"1823","36049","LEWIS","NEW YORK",0.552304316020483,11325,20505,27105
"1824","36051","LIVINGSTON","NEW YORK",0.580926588644937,30031,51695,64620
"1825","36053","MADISON","NEW YORK",0.529902176786816,30064,56735,72090
"1826","36055","MONROE","NEW YORK",0.616763759210491,347790,563895,749235
"1827","36057","MONTGOMERY","NEW YORK",0.50454124189064,19054,37765,49665
"1828","36059","NASSAU","NEW YORK",0.668893276066662,636967,952270,1356800
"1829","36061","NEW YORK","NEW YORK",0.574164531592658,668939,1165065,1634990
"1830","36063","NIAGARA","NEW YORK",0.55440091198176,92402,166670,213375
"1831","36065","ONEIDA","NEW YORK",0.516231316826909,91009,176295,232860
"1832","36067","ONONDAGA","NEW YORK",0.594066178356656,208440,350870,468050
"1833","36069","ONTARIO","NEW YORK",0.615778000353503,52258,84865,109450
"1834","36071","ORANGE","NEW YORK",0.579458738326663,152021,262350,376240
"1835","36073","ORLEANS","NEW YORK",0.50199203187251,16380,32630,41940
"1836","36075","OSWEGO","NEW YORK",0.515735388567758,48180,93420,120515
"1837","36077","OTSEGO","NEW YORK",0.513771016813451,25668,49960,60980
"1838","36079","PUTNAM","NEW YORK",0.659778547653013,48563,73605,99410
"1839","36081","QUEENS","NEW YORK",0.496197873932358,686393,1383305,2310010
"1840","36083","RENSSELAER","NEW YORK",0.575766352884383,71562,124290,159960
"1841","36085","RICHMOND","NEW YORK",0.540671357504594,180960,334695,473325
"1842","36087","ROCKLAND","NEW YORK",0.655889493105457,135087,205960,322640
"1843","36089","ST. LAWRENCE","NEW YORK",0.453926853300875,39158,86265,111530
"1844","36091","SARATOGA","NEW YORK",0.662028548218638,114094,172340,224930
"1845","36093","SCHENECTADY","NEW YORK",0.580625674217907,67280,115875,154845
"1846","36095","SCHOHARIE","NEW YORK",0.552605703048181,14050,25425,31665
"1847","36097","SCHUYLER","NEW YORK",0.603716448726772,8772,14530,18335
"1848","36099","SENECA","NEW YORK",0.505240332490061,13980,27670,35035
"1849","36101","STEUBEN","NEW YORK",0.558462970349688,42002,75210,98150
"1850","36103","SUFFOLK","NEW YORK",0.643384394537521,681254,1058860,1498130
"1851","36105","SULLIVAN","NEW YORK",0.532864893711643,29955,56215,75820
"1852","36107","TIOGA","NEW YORK",0.578818948734588,22299,38525,49650
"1853","36109","TOMPKINS","NEW YORK",0.534075835314729,42678,79910,104270
"1854","36111","ULSTER","NEW YORK",0.576617761712382,81355,141090,180505
"1855","36113","WARREN","NEW YORK",0.607739938080495,31408,51680,64910
"1856","36115","WASHINGTON","NEW YORK",0.494117647058824,24528,49640,62465
"1857","36117","WAYNE","NEW YORK",0.56011572930633,39687,70855,91875
"1858","36119","WESTCHESTER","NEW YORK",0.663106704289295,420655,634370,969230
"1859","36121","WYOMING","NEW YORK",0.529882064634707,17298,32645,41240
"1860","36123","YATES","NEW YORK",0.530907172995781,10066,18960,25105
"1861","37001","ALAMANCE","NORTH CAROLINA",0.633689553833823,71157,112290,156370
"1862","37003","ALEXANDER","NORTH CAROLINA",0.639405074365704,18271,28575,37210
"1863","37005","ALLEGHANY","NORTH CAROLINA",0.631235154394299,5315,8420,10870
"1864","37007","ANSON","NORTH CAROLINA",0.528703935823515,10545,19945,25885
"1865","37009","ASHE","NORTH CAROLINA",0.63425466572171,13424,21165,26990
"1866","37011","AVERY","NORTH CAROLINA",0.57766106442577,8249,14280,17635
"1867","37013","BEAUFORT","NORTH CAROLINA",0.659903514817367,23938,36275,47515
"1868","37015","BERTIE","NORTH CAROLINA",0.571856836953197,9347,16345,20325
"1869","37017","BLADEN","NORTH CAROLINA",0.619162609542356,15897,25675,34455
"1870","37019","BRUNSWICK","NORTH CAROLINA",0.711026734630188,68351,96130,119165
"1871","37021","BUNCOMBE","NORTH CAROLINA",0.715797336630348,138947,194115,250110
"1872","37023","BURKE","NORTH CAROLINA",0.566191446028513,38920,68740,89080
"1873","37025","CABARRUS","NORTH CAROLINA",0.702001655504553,93289,132890,192295
"1874","37027","CALDWELL","NORTH CAROLINA",0.579081632653061,36320,62720,81625
"1875","37029","CAMDEN","NORTH CAROLINA",0.653524804177546,5006,7660,10230
"1876","37031","CARTERET","NORTH CAROLINA",0.693547498852685,37781,54475,68535
"1877","37033","CASWELL","NORTH CAROLINA",0.604092769440655,11070,18325,23095
"1878","37035","CATAWBA","NORTH CAROLINA",0.635577809988141,72351,113835,155460
"1879","37037","CHATHAM","NORTH CAROLINA",0.778680996580361,39849,51175,68780
"1880","37039","CHEROKEE","NORTH CAROLINA",0.640804338002711,14181,22130,27225
"1881","37041","CHOWAN","NORTH CAROLINA",0.639080459770115,7228,11310,14555
"1882","37043","CLAY","NORTH CAROLINA",0.698431144683324,6010,8605,10730
"1883","37045","CLEVELAND","NORTH CAROLINA",0.604179064106032,44673,73940,97115
"1884","37047","COLUMBUS","NORTH CAROLINA",0.547956592011083,23732,43310,57015
"1885","37049","CRAVEN","NORTH CAROLINA",0.600613379336784,47001,78255,104190
"1886","37051","CUMBERLAND","NORTH CAROLINA",0.545118744789551,127506,233905,325840
"1887","37053","CURRITUCK","NORTH CAROLINA",0.665563435776202,12669,19035,24865
"1888","37055","DARE","NORTH CAROLINA",0.724381233838197,19609,27070,35185
"1889","37057","DAVIDSON","NORTH CAROLINA",0.613422928788003,74856,122030,164060
"1890","37059","DAVIE","NORTH CAROLINA",0.692535413019258,21756,31415,41570
"1891","37061","DUPLIN","NORTH CAROLINA",0.537733659920072,20856,38785,59120
"1892","37063","DURHAM","NORTH CAROLINA",0.765475314997303,156134,203970,294620
"1893","37065","EDGECOMBE","NORTH CAROLINA",0.608682891035832,24886,40885,54670
"1894","37067","FORSYTH","NORTH CAROLINA",0.687945369316538,178312,259195,364690
"1895","37069","FRANKLIN","NORTH CAROLINA",0.652584076501558,30368,46535,62990
"1896","37071","GASTON","NORTH CAROLINA",0.614719194237267,96431,156870,211755
"1897","37073","GATES","NORTH CAROLINA",0.598114254021076,5392,9015,11615
"1898","37075","GRAHAM","NORTH CAROLINA",0.620238095238095,4168,6720,8650
"1899","37077","GRANVILLE","NORTH CAROLINA",0.616197341743636,27353,44390,58340
"1900","37079","GREENE","NORTH CAROLINA",0.528739386022208,8095,15310,21240
"1901","37081","GUILFORD","NORTH CAROLINA",0.703292349726776,257405,366000,511815
"1902","37083","HALIFAX","NORTH CAROLINA",0.614879061812851,25167,40930,52850
"1903","37085","HARNETT","NORTH CAROLINA",0.523644424235535,46065,87970,126620
"1904","37087","HAYWOOD","NORTH CAROLINA",0.641482254697286,30727,47900,59575
"1905","37089","HENDERSON","NORTH CAROLINA",0.692406569864318,58176,84020,110905
"1906","37091","HERTFORD","NORTH CAROLINA",0.539369870267408,10186,18885,24285
"1907","37093","HOKE","NORTH CAROLINA",0.520336806051092,18230,35035,51855
"1908","37095","HYDE","NORTH CAROLINA",0.518918918918919,2304,4440,5630
"1909","37097","IREDELL","NORTH CAROLINA",0.683445079049747,82567,120810,167495
"1910","37099","JACKSON","NORTH CAROLINA",0.565091348331572,18713,33115,41225
"1911","37101","JOHNSTON","NORTH CAROLINA",0.690004417493273,85909,124505,182155
"1912","37103","JONES","NORTH CAROLINA",0.648768161718256,5135,7915,10075
"1913","37105","LEE","NORTH CAROLINA",0.626082615749407,25084,40065,59540
"1914","37107","LENOIR","NORTH CAROLINA",0.624580615097856,26807,42920,58345
"1915","37109","LINCOLN","NORTH CAROLINA",0.6700652938222,40023,59730,79785
"1916","37111","MCDOWELL","NORTH CAROLINA",0.577761627906977,19875,34400,45015
"1917","37113","MACON","NORTH CAROLINA",0.668450810403317,17734,26530,33990
"1918","37115","MADISON","NORTH CAROLINA",0.664837758112094,11269,16950,21130
"1919","37117","MARTIN","NORTH CAROLINA",0.650394128839359,11964,18395,23510
"1920","37119","MECKLENBURG","NORTH CAROLINA",0.69768131551962,472857,677755,1011775
"1921","37121","MITCHELL","NORTH CAROLINA",0.667711340206186,8096,12125,15265
"1922","37123","MONTGOMERY","NORTH CAROLINA",0.593468758035485,11540,19445,27475
"1923","37125","MOORE","NORTH CAROLINA",0.686286116983791,48692,70950,93070
"1924","37127","NASH","NORTH CAROLINA",0.67653111915407,47665,70455,94385
"1925","37129","NEW HANOVER","NORTH CAROLINA",0.66560594795539,111905,168125,216430
"1926","37131","NORTHAMPTON","NORTH CAROLINA",0.59648697758934,9848,16510,20630
"1927","37133","ONSLOW","NORTH CAROLINA",0.422018687446911,57135,135385,185755
"1928","37135","ORANGE","NORTH CAROLINA",0.812071601163765,82340,101395,139805
"1929","37137","PAMLICO","NORTH CAROLINA",0.650568181818182,6870,10560,12890
"1930","37139","PASQUOTANK","NORTH CAROLINA",0.574624153312407,17391,30265,39910
"1931","37141","PENDER","NORTH CAROLINA",0.660234402746537,27885,42235,56360
"1932","37143","PERQUIMANS","NORTH CAROLINA",0.634026465028355,6708,10580,13470
"1933","37145","PERSON","NORTH CAROLINA",0.656020066889632,19615,29900,39195
"1934","37147","PITT","NORTH CAROLINA",0.613772865853659,80527,131200,175150
"1935","37149","POLK","NORTH CAROLINA",0.663873709775349,10934,16470,20325
"1936","37151","RANDOLPH","NORTH CAROLINA",0.630276706846908,64575,102455,142590
"1937","37153","RICHMOND","NORTH CAROLINA",0.571834319526627,19328,33800,45710
"1938","37155","ROBESON","NORTH CAROLINA",0.430696252569441,40858,94865,134575
"1939","37157","ROCKINGHAM","NORTH CAROLINA",0.599305407895669,42278,70545,91900
"1940","37159","ROWAN","NORTH CAROLINA",0.622945901480693,64369,103330,138695
"1941","37161","RUTHERFORD","NORTH CAROLINA",0.587914645974782,30307,51550,66700
"1942","37163","SAMPSON","NORTH CAROLINA",0.599629972247919,25928,43240,63715
"1943","37165","SCOTLAND","NORTH CAROLINA",0.518830322220153,13928,26845,35710
"1944","37167","STANLY","NORTH CAROLINA",0.648958785249458,29917,46100,60610
"1945","37169","STOKES","NORTH CAROLINA",0.61755442968643,22550,36515,46455
"1946","37171","SURRY","NORTH CAROLINA",0.595395284327323,32196,54075,72765
"1947","37173","SWAIN","NORTH CAROLINA",0.566774641369736,6124,10805,14235
"1948","37175","TRANSYLVANIA","NORTH CAROLINA",0.665884106577231,17869,26835,33060
"1949","37177","TYRRELL","NORTH CAROLINA",0.537557959814529,1739,3235,4130
"1950","37179","UNION","NORTH CAROLINA",0.727203934922437,105710,145365,217615
"1951","37181","VANCE","NORTH CAROLINA",0.615624036979969,19977,32450,44510
"1952","37183","WAKE","NORTH CAROLINA",0.77498880018801,527624,680815,998575
"1953","37185","WARREN","NORTH CAROLINA",0.610356589147287,9842,16125,20325
"1954","37187","WASHINGTON","NORTH CAROLINA",0.642522146951537,6165,9595,12505
"1955","37189","WATAUGA","NORTH CAROLINA",0.666555518506169,29985,44985,52745
"1956","37191","WAYNE","NORTH CAROLINA",0.576830725462304,50689,87875,124445
"1957","37193","WILKES","NORTH CAROLINA",0.601037065488765,31296,52070,68890
"1958","37195","WILSON","NORTH CAROLINA",0.649825338672574,38135,58685,81615
"1959","37197","YADKIN","NORTH CAROLINA",0.624189835310785,17624,28235,37820
"1960","37199","YANCEY","NORTH CAROLINA",0.720694645441389,9960,13820,17600
"1961","38001","ADAMS","NORTH DAKOTA",0.66195652173913,1218,1840,2350
"1962","38003","BARNES","NORTH DAKOTA",0.613900057438254,5344,8705,11035
"1963","38005","BENSON","NORTH DAKOTA",0.450391937290034,2011,4465,6800
"1964","38007","BILLINGS","NORTH DAKOTA",0.796052631578947,605,760,935
"1965","38009","BOTTINEAU","NORTH DAKOTA",0.666793893129771,3494,5240,6650
"1966","38011","BOWMAN","NORTH DAKOTA",0.73388090349076,1787,2435,3240
"1967","38013","BURKE","NORTH DAKOTA",0.633734939759036,1052,1660,2240
"1968","38015","BURLEIGH","NORTH DAKOTA",0.69524706564266,47979,69010,90560
"1969","38017","CASS","NORTH DAKOTA",0.649164658634538,80821,124500,166850
"1970","38019","CAVALIER","NORTH DAKOTA",0.653420195439739,2006,3070,3865
"1971","38021","DICKEY","NORTH DAKOTA",0.608596713021492,2407,3955,5160
"1972","38023","DIVIDE","NORTH DAKOTA",0.653619302949062,1219,1865,2370
"1973","38025","DUNN","NORTH DAKOTA",0.690153846153846,2243,3250,4285
"1974","38027","EDDY","NORTH DAKOTA",0.680110497237569,1231,1810,2370
"1975","38029","EMMONS","NORTH DAKOTA",0.747547169811321,1981,2650,3425
"1976","38031","FOSTER","NORTH DAKOTA",0.664990328820116,1719,2585,3345
"1977","38033","GOLDEN VALLEY","NORTH DAKOTA",0.683571428571429,957,1400,1895
"1978","38035","GRAND FORKS","NORTH DAKOTA",0.562888126795811,30365,53945,69795
"1979","38037","GRANT","NORTH DAKOTA",0.719270833333333,1381,1920,2370
"1980","38039","GRIGGS","NORTH DAKOTA",0.674666666666667,1265,1875,2310
"1981","38041","HETTINGER","NORTH DAKOTA",0.626086956521739,1296,2070,2640
